age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,Label
92,f,yes,yes,no,yes,yes,0,0,1485,out,64,0
94,m,yes,yes,yes,yes,yes,1,1,2018,out,51,0
68,m,yes,yes,yes,yes,yes,1,0,5317,in,47,0
93,m,yes,yes,yes,yes,yes,1,0,1209,out,10,0
46,m,yes,yes,yes,yes,no,1,0,1631,in,22,0
88,m,yes,no,no,yes,no,1,0,1862,out,69,0
92,f,no,yes,yes,yes,yes,0,0,872,out,89,0
61,f,yes,yes,yes,yes,no,1,1,518,out,51,0
74,f,no,yes,yes,yes,yes,1,0,8412,out,64,0
67,f,yes,yes,yes,yes,no,1,0,2734,out,41,0
30,f,yes,yes,yes,yes,yes,1,0,599,in,33,0
95,m,no,no,no,no,yes,1,0,2998,out,50,0
76,f,yes,yes,yes,no,yes,0,0,2201,in,32,0
93,m,yes,yes,yes,yes,yes,1,1,2966,in,43,0
96,m,yes,yes,yes,no,yes,1,0,5782,out,59,0
88,m,yes,yes,yes,yes,no,1,0,1495,in,81,0
44,m,yes,yes,yes,yes,yes,1,0,461,in,12,0
81,f,no,no,no,no,no,1,0,1147,out,91,0
82,m,yes,yes,yes,yes,yes,0,0,1422,in,21,0
95,f,yes,yes,yes,no,yes,1,1,2745,in,1,0
68,f,yes,yes,yes,yes,yes,1,0,5503,in,41,0
72,m,yes,yes,no,yes,yes,1,0,2245,out,19,0
20,f,yes,yes,yes,no,yes,1,0,2604,in,19,0
97,m,no,no,no,no,no,1,0,2015,in,11,0
88,f,no,yes,yes,yes,yes,0,0,1779,in,44,0
99,m,yes,yes,yes,yes,yes,1,1,1687,out,73,0
71,m,yes,yes,yes,yes,no,1,0,5810,out,63,0
93,f,yes,yes,no,yes,yes,1,0,1378,out,24,0
12,m,no,yes,yes,yes,yes,1,0,2298,out,93,0
96,m,no,no,no,no,no,1,0,1082,out,98,0
92,f,yes,yes,yes,yes,yes,0,0,899,in,11,0
63,f,yes,yes,yes,yes,yes,1,1,2380,out,82,0
96,m,yes,yes,yes,yes,yes,1,0,6197,out,74,0
80,m,yes,no,yes,yes,yes,1,0,2193,in,96,0
53,f,yes,yes,yes,yes,yes,1,0,2516,out,88,0
70,m,yes,no,no,no,no,1,0,785,in,27,0
84,m,no,yes,yes,yes,yes,0,0,1868,out,63,0
70,m,yes,yes,yes,yes,yes,1,1,1276,in,36,0
84,f,yes,yes,yes,no,yes,1,0,7770,out,65,0
89,m,yes,yes,no,yes,yes,1,0,2675,in,95,0
47,m,yes,yes,yes,yes,yes,1,0,2186,in,42,0
72,m,no,no,yes,no,no,1,0,1263,out,75,0
66,f,yes,yes,yes,yes,no,0,0,1236,out,59,0
73,f,yes,yes,yes,no,yes,1,1,1542,out,62,0
65,m,yes,yes,yes,yes,yes,1,0,3297,in,0,0
89,f,yes,yes,yes,yes,yes,1,0,45,in,87,0
59,f,yes,yes,yes,no,yes,1,0,2778,out,57,0
94,m,no,no,no,no,no,1,0,373,out,81,0
69,f,yes,no,yes,yes,yes,0,0,1776,out,56,0
88,m,yes,yes,yes,yes,no,1,1,726,out,61,0
85,m,yes,yes,yes,no,yes,1,0,9196,in,30,0
83,m,yes,yes,yes,yes,yes,1,0,2876,in,97,0
47,f,yes,yes,yes,yes,yes,1,0,1254,in,7,0
70,m,yes,yes,no,yes,no,1,0,2764,in,24,0
90,m,yes,yes,yes,yes,yes,0,0,2224,in,27,0
81,m,yes,yes,yes,yes,yes,1,1,1820,in,25,0
88,m,no,yes,yes,yes,yes,1,0,7579,in,12,0
98,m,yes,yes,yes,yes,yes,1,0,438,out,31,0
34,m,yes,no,yes,yes,yes,1,0,331,out,89,0
70,m,no,no,yes,no,no,1,0,1258,out,60,0
94,f,no,yes,yes,yes,yes,0,0,585,in,40,0
99,f,yes,yes,yes,no,yes,1,1,1698,out,56,0
87,f,yes,yes,yes,yes,yes,1,0,8383,in,46,0
76,f,no,yes,yes,yes,yes,1,0,2456,out,42,0
6,m,yes,yes,yes,yes,yes,1,0,1040,in,20,0
94,f,no,no,yes,yes,yes,1,0,150,in,24,0
97,m,yes,yes,yes,yes,yes,0,0,2044,in,15,0
87,m,yes,yes,yes,yes,yes,1,1,1247,out,74,0
72,f,yes,yes,yes,yes,yes,1,0,8389,in,5,0
79,m,yes,yes,yes,yes,yes,1,0,1814,out,31,0
61,m,yes,yes,yes,yes,yes,1,0,2221,out,62,0
85,m,no,yes,no,no,no,1,0,1290,out,97,0
83,f,no,yes,yes,yes,yes,0,0,766,out,51,0
66,m,yes,yes,yes,yes,yes,1,1,1823,out,94,0
97,f,yes,yes,yes,yes,yes,1,0,5545,out,77,0
65,m,yes,no,yes,yes,yes,1,0,1331,out,0,0
36,m,yes,yes,yes,yes,yes,1,0,378,out,94,0
96,m,no,no,no,no,no,1,0,1942,in,42,0
66,f,yes,no,yes,yes,yes,0,0,1657,out,80,0
73,m,yes,yes,no,yes,yes,1,1,2592,in,10,0
60,f,yes,no,yes,yes,yes,1,0,4491,in,30,0
81,f,yes,yes,no,yes,yes,1,0,2364,out,11,0
28,m,yes,yes,no,yes,yes,1,0,1065,out,63,0
93,m,no,no,no,no,no,1,0,1444,in,34,0
68,m,yes,yes,yes,yes,no,0,0,972,in,22,0
83,m,yes,no,yes,yes,yes,1,1,1244,in,36,0
78,m,yes,yes,yes,yes,yes,1,0,5893,in,43,0
63,f,yes,no,yes,yes,yes,1,0,551,in,76,0
51,m,yes,yes,no,yes,yes,1,0,1722,out,92,0
95,m,yes,no,no,no,no,1,0,2077,out,97,0
100,m,yes,yes,yes,yes,yes,0,0,2230,in,44,0
62,f,yes,yes,yes,no,yes,1,1,1602,out,83,0
60,f,yes,yes,yes,yes,no,1,0,5569,out,73,0
100,f,yes,yes,yes,yes,no,1,0,1938,out,36,0
38,f,yes,yes,yes,yes,yes,1,0,1196,in,21,0
100,m,no,no,no,no,no,1,0,34,out,77,0
68,f,yes,no,yes,yes,yes,0,0,2418,in,22,0
94,f,yes,yes,yes,yes,yes,1,1,1675,in,1,0
89,f,yes,yes,no,yes,yes,1,0,5591,in,38,0
74,m,yes,yes,yes,yes,yes,1,0,344,out,17,0
5,m,yes,yes,yes,yes,yes,1,0,1331,in,32,0
84,f,no,no,yes,no,no,1,0,120,in,10,0
97,f,yes,yes,no,yes,yes,0,0,1693,out,63,0
100,m,yes,yes,yes,yes,no,1,1,2495,in,31,0
70,m,yes,yes,yes,no,yes,1,0,6351,out,78,0
99,m,yes,yes,no,yes,yes,1,0,344,out,34,0
43,m,no,yes,yes,yes,yes,1,0,2525,out,75,0
84,f,no,no,no,no,no,1,0,1826,out,73,0
85,m,yes,yes,yes,yes,yes,0,0,219,out,94,0
89,m,yes,yes,yes,yes,yes,1,1,1661,out,83,0
68,m,yes,yes,yes,yes,yes,1,0,8931,in,4,0
84,m,yes,yes,yes,yes,yes,1,0,2879,out,2,0
52,m,yes,yes,yes,yes,yes,1,0,298,in,4,0
92,f,yes,yes,no,yes,no,1,0,1060,out,77,0
76,m,yes,yes,yes,yes,yes,0,0,2291,out,89,0
81,m,yes,no,yes,yes,yes,1,1,941,in,17,0
65,m,yes,yes,yes,yes,yes,1,0,6637,in,0,0
100,f,yes,yes,yes,yes,yes,1,0,2014,out,48,0
44,m,yes,yes,yes,yes,yes,1,0,2438,out,58,0
69,m,yes,no,no,yes,no,1,0,472,out,72,0
74,m,yes,yes,yes,no,yes,0,0,1521,out,73,0
95,m,yes,yes,yes,yes,yes,1,1,2739,in,15,0
80,f,yes,no,yes,yes,yes,1,0,3123,in,27,0
62,f,no,yes,yes,yes,yes,1,0,204,out,5,0
13,m,yes,yes,yes,yes,no,1,0,2522,in,45,0
78,m,no,no,no,no,no,1,0,382,in,27,0
98,f,yes,yes,yes,yes,yes,0,0,2014,out,98,0
73,m,yes,no,yes,yes,yes,1,1,2585,out,69,0
62,f,yes,no,yes,yes,yes,1,0,3888,in,47,0
77,f,yes,yes,yes,no,yes,1,0,2484,out,40,0
47,f,yes,no,yes,yes,yes,1,0,1031,out,53,0
74,m,no,yes,no,no,no,1,0,2054,in,28,0
74,f,yes,yes,yes,yes,yes,0,0,1182,out,87,0
98,f,yes,yes,yes,no,yes,1,1,1180,in,7,0
84,m,yes,no,yes,yes,yes,1,0,9268,in,17,0
95,f,yes,yes,yes,yes,yes,1,0,2948,in,72,0
6,f,no,yes,yes,yes,yes,1,0,353,out,96,0
99,f,yes,yes,no,no,yes,1,0,408,in,46,0
67,f,yes,no,yes,yes,yes,0,0,2643,out,78,0
82,m,yes,yes,yes,yes,yes,1,1,1177,out,98,0
61,f,yes,yes,yes,yes,yes,1,0,5197,out,53,0
71,f,yes,yes,yes,yes,yes,1,0,876,in,80,0
45,f,yes,yes,no,yes,yes,1,0,1697,out,73,0
95,m,no,yes,no,no,yes,1,0,1144,out,80,0
97,m,yes,no,yes,yes,yes,0,0,1051,in,40,0
85,m,yes,yes,yes,yes,yes,1,1,174,out,71,0
65,m,yes,yes,yes,yes,yes,1,0,9655,out,57,0
78,m,no,yes,yes,yes,yes,1,0,1538,in,78,0
28,f,yes,yes,yes,yes,yes,1,0,789,in,32,0
72,f,no,no,no,no,yes,1,0,2473,out,71,0
93,m,yes,yes,yes,yes,yes,0,0,2322,out,69,0
100,f,yes,yes,yes,no,yes,1,1,1052,out,55,0
78,m,no,yes,yes,yes,yes,1,0,9034,in,17,0
85,f,yes,yes,yes,no,yes,1,0,1254,in,98,0
41,m,yes,yes,yes,no,yes,1,0,2181,out,84,0
78,m,no,no,no,no,no,1,0,2894,out,96,0
76,m,yes,yes,yes,yes,yes,0,0,1930,out,50,0
78,m,no,yes,yes,yes,yes,1,1,1722,out,66,0
83,f,no,yes,yes,yes,yes,1,0,3916,out,66,0
97,f,yes,yes,yes,yes,yes,1,0,257,out,35,0
26,f,no,yes,yes,yes,yes,1,0,2039,out,81,0
67,f,no,yes,no,no,no,1,0,1597,in,7,0
78,m,yes,yes,yes,yes,yes,0,0,2228,in,10,0
77,f,yes,yes,yes,yes,yes,1,1,1320,in,29,0
92,f,yes,yes,yes,yes,yes,1,0,5132,out,99,0
60,f,yes,no,yes,yes,yes,1,0,1865,out,17,0
8,f,yes,no,yes,yes,yes,1,0,1706,in,41,0
96,f,no,no,no,no,no,1,0,2204,in,37,0
94,m,yes,yes,yes,yes,yes,0,0,187,in,44,0
98,f,yes,yes,yes,no,yes,1,1,2775,in,28,0
87,m,yes,yes,yes,no,yes,1,0,8035,in,3,0
79,f,yes,yes,yes,yes,no,1,0,263,out,3,0
16,m,yes,yes,yes,yes,no,1,0,2671,in,32,0
73,m,yes,no,yes,no,yes,1,0,2557,in,3,0
69,f,yes,yes,yes,yes,yes,0,0,447,in,46,0
77,m,yes,yes,yes,yes,yes,1,1,2415,in,37,0
68,f,yes,yes,no,yes,yes,1,0,4283,in,6,0
61,f,yes,no,yes,yes,yes,1,0,2944,in,82,0
24,f,no,yes,yes,yes,yes,1,0,1094,out,75,0
91,m,no,yes,no,no,yes,1,0,1104,in,20,0
84,m,yes,yes,yes,yes,yes,0,0,1726,out,75,0
89,f,yes,yes,yes,yes,yes,1,1,2970,out,99,0
68,f,no,yes,yes,yes,yes,1,0,9488,in,39,0
89,f,yes,yes,no,yes,yes,1,0,2586,in,91,0
38,m,yes,no,yes,yes,yes,1,0,1984,in,33,0
72,f,no,no,no,no,no,1,0,623,in,34,0
87,m,yes,yes,yes,yes,yes,0,0,2358,in,40,0
65,m,yes,yes,yes,yes,yes,1,1,1838,in,2,0
87,f,yes,yes,yes,yes,yes,1,0,6175,in,46,0
76,f,yes,yes,yes,yes,yes,1,0,2885,out,21,0
17,m,yes,yes,yes,yes,yes,1,0,2494,in,15,0
67,f,yes,no,yes,no,no,1,0,427,in,13,0
85,f,yes,yes,yes,yes,yes,0,0,114,in,26,0
71,m,yes,no,yes,yes,yes,1,1,107,out,90,0
88,m,yes,yes,yes,yes,yes,1,0,7512,in,35,0
71,f,yes,yes,yes,yes,yes,1,0,2075,out,28,0
39,f,yes,yes,yes,yes,yes,1,0,214,in,13,0
68,f,yes,yes,no,no,yes,1,0,1553,in,19,0
73,m,yes,yes,yes,yes,yes,0,0,678,in,11,0
75,m,yes,yes,yes,yes,no,1,1,1748,in,15,0
66,m,yes,yes,yes,no,yes,1,0,4543,out,59,0
76,m,yes,yes,yes,no,yes,1,0,443,in,53,0
57,f,yes,yes,yes,no,yes,1,0,2468,in,44,0
65,m,yes,yes,no,yes,no,1,0,1577,in,24,0
90,m,yes,no,yes,yes,yes,0,0,425,out,59,0
86,f,yes,yes,yes,yes,yes,1,1,104,in,29,0
95,f,yes,yes,yes,yes,yes,1,0,8974,in,23,0
64,f,no,yes,yes,yes,yes,1,0,2448,in,72,0
33,m,yes,yes,yes,yes,yes,1,0,454,out,80,0
68,f,yes,no,no,no,no,1,0,2377,in,20,0
74,f,yes,yes,yes,yes,yes,0,0,1582,out,92,0
81,f,yes,yes,no,yes,yes,1,1,2783,out,65,0
71,m,yes,yes,yes,no,yes,1,0,6553,in,49,0
93,m,yes,yes,yes,yes,yes,1,0,95,out,3,0
60,m,yes,yes,yes,yes,yes,1,0,1315,out,64,0
70,f,yes,no,no,no,no,1,0,1746,in,0,0
70,m,yes,yes,yes,yes,yes,0,0,2013,in,40,0
91,m,no,yes,yes,yes,yes,1,1,749,in,18,0
98,m,yes,yes,yes,yes,yes,1,0,9405,out,69,0
69,f,yes,yes,no,yes,yes,1,0,2030,in,55,0
23,m,no,yes,yes,yes,yes,1,0,513,in,1,0
86,f,no,no,yes,no,yes,1,0,585,out,99,0
78,f,yes,yes,no,yes,yes,0,0,96,out,51,0
68,f,yes,yes,yes,yes,yes,1,1,1653,out,61,0
81,f,yes,yes,yes,yes,no,1,0,4978,out,77,0
73,m,no,yes,yes,yes,yes,1,0,2572,out,40,0
24,f,yes,yes,yes,yes,yes,1,0,1489,out,89,0
88,m,no,no,no,no,no,1,0,163,in,14,0
86,m,yes,yes,yes,yes,yes,0,0,1648,in,48,0
69,m,yes,yes,yes,yes,yes,1,1,308,out,73,0
88,f,no,yes,yes,yes,yes,1,0,3775,in,49,0
93,m,yes,yes,yes,yes,yes,1,0,2018,out,15,0
38,m,yes,no,yes,yes,yes,1,0,2109,out,95,0
69,m,no,no,no,no,no,1,0,2005,in,5,0
89,f,yes,yes,yes,yes,yes,0,0,1917,out,79,0
91,m,yes,yes,yes,yes,yes,1,1,2780,in,44,0
77,m,no,yes,yes,yes,yes,1,0,9241,in,7,0
65,f,yes,yes,yes,yes,yes,1,0,1711,out,43,0
30,m,yes,yes,yes,yes,no,1,0,48,in,8,0
80,m,yes,yes,no,yes,no,1,0,173,in,6,0
80,f,yes,yes,yes,yes,yes,0,0,1288,in,25,0
74,m,yes,yes,yes,yes,yes,1,1,2630,in,38,0
74,m,yes,no,yes,yes,yes,1,0,6801,out,62,0
94,f,yes,yes,yes,yes,yes,1,0,308,in,53,0
33,m,yes,yes,yes,yes,yes,1,0,2201,in,5,0
61,f,no,yes,no,yes,no,1,0,2842,out,66,0
65,m,yes,no,yes,yes,yes,0,0,2241,in,36,0
96,m,no,yes,yes,yes,yes,1,1,366,in,5,0
90,f,yes,yes,yes,no,yes,1,0,9939,in,40,0
74,f,yes,yes,no,yes,yes,1,0,242,in,58,0
15,m,yes,yes,yes,yes,yes,1,0,1900,out,91,0
74,f,no,no,no,no,no,1,0,2036,out,81,0
67,f,no,yes,yes,yes,yes,0,0,505,out,65,0
60,f,yes,no,yes,yes,yes,1,1,1741,out,78,0
81,f,yes,yes,yes,yes,yes,1,0,6777,out,64,0
71,f,yes,yes,yes,yes,yes,1,0,1023,in,62,0
40,m,yes,yes,no,yes,yes,1,0,1024,in,43,0
74,m,no,no,yes,yes,yes,1,0,828,in,25,0
80,m,yes,no,yes,yes,yes,0,0,2401,out,65,0
87,f,yes,yes,yes,yes,yes,1,1,1775,out,76,0
70,f,yes,yes,no,yes,yes,1,0,5076,in,1,0
71,m,no,yes,yes,yes,yes,1,0,1816,in,85,0
1,m,yes,no,yes,yes,yes,1,0,1036,out,61,0
75,m,yes,no,yes,no,no,1,0,2059,out,90,0
77,f,yes,yes,yes,yes,yes,0,0,2208,out,76,0
82,m,yes,yes,yes,yes,no,1,1,1784,out,73,0
71,m,yes,yes,yes,yes,yes,1,0,3844,in,26,0
85,f,no,yes,yes,yes,yes,1,0,1892,in,64,0
7,f,yes,yes,yes,no,yes,1,0,1985,out,51,0
78,f,no,no,no,no,no,1,0,1049,out,95,0
70,m,yes,yes,yes,no,yes,0,0,446,out,67,0
85,m,yes,yes,yes,yes,yes,1,1,1418,out,92,0
72,m,yes,yes,yes,yes,yes,1,0,4547,in,26,0
68,f,no,yes,yes,yes,yes,1,0,573,in,98,0
50,f,yes,yes,yes,yes,yes,1,0,2777,in,17,0
68,f,no,no,no,yes,yes,1,0,703,out,53,0
86,f,no,yes,yes,yes,yes,0,0,484,in,44,0
93,m,yes,yes,yes,yes,yes,1,1,2799,in,34,0
89,m,yes,yes,no,yes,yes,1,0,7143,in,16,0
92,m,yes,yes,yes,yes,yes,1,0,1373,out,41,0
44,f,yes,yes,yes,yes,yes,1,0,1560,out,51,0
73,m,no,yes,no,no,no,1,0,2195,out,64,0
95,m,yes,yes,no,yes,yes,0,0,1395,out,61,0
79,m,yes,yes,yes,yes,no,1,1,1904,out,91,0
77,m,yes,yes,yes,no,yes,1,0,6965,out,56,0
78,m,yes,yes,yes,yes,yes,1,0,1089,in,62,0
22,f,no,yes,yes,yes,yes,1,0,1461,in,17,0
66,f,no,yes,yes,no,yes,1,0,2824,out,97,0
69,m,yes,yes,no,yes,yes,0,0,31,out,53,0
79,m,yes,yes,yes,yes,yes,1,1,931,in,8,0
68,m,yes,yes,yes,yes,yes,1,0,3392,out,65,0
90,f,yes,yes,yes,yes,yes,1,0,718,out,14,0
2,m,no,yes,yes,yes,yes,1,0,2742,out,92,0
93,f,no,no,no,no,no,1,0,1166,in,11,0
99,m,yes,yes,yes,no,yes,0,0,2391,out,67,0
72,f,yes,yes,yes,yes,yes,1,1,2642,out,74,0
74,f,yes,no,yes,yes,yes,1,0,4906,out,77,0
93,m,yes,yes,yes,yes,yes,1,0,1096,out,0,0
13,m,yes,no,yes,yes,yes,1,0,2260,out,51,0
94,m,yes,no,no,no,no,1,0,1055,out,68,0
80,m,yes,yes,yes,yes,yes,0,0,1196,out,57,0
96,m,yes,yes,yes,no,yes,1,1,1425,in,34,0
93,f,yes,yes,yes,no,yes,1,0,7457,out,55,0
92,m,yes,yes,yes,yes,yes,1,0,2666,out,47,0
18,m,yes,no,yes,yes,yes,1,0,1480,in,41,0
72,m,no,no,no,no,no,1,0,1270,out,56,0
100,m,yes,yes,yes,yes,yes,0,0,1079,out,78,0
77,m,no,yes,yes,yes,yes,1,1,1293,out,75,0
69,f,yes,yes,yes,yes,yes,1,0,5581,in,43,0
67,f,yes,yes,yes,yes,no,1,0,1637,out,26,0
31,m,yes,no,yes,yes,yes,1,0,332,in,4,0
100,f,no,no,yes,no,yes,1,0,1485,in,12,0
88,f,yes,yes,yes,yes,yes,0,0,327,out,66,0
72,f,yes,yes,yes,yes,yes,1,1,129,out,89,0
93,f,yes,yes,yes,yes,yes,1,0,3012,out,93,0
87,m,yes,yes,yes,no,yes,1,0,2679,out,8,0
6,m,yes,yes,yes,yes,no,1,0,2376,in,47,0
97,f,yes,no,no,no,yes,1,0,73,out,87,0
61,f,yes,yes,yes,yes,yes,0,0,2286,out,50,0
85,m,yes,yes,no,yes,yes,1,1,415,in,38,0
93,f,yes,yes,yes,no,yes,1,0,3458,out,61,0
98,m,yes,yes,yes,no,yes,1,0,1055,in,81,0
22,m,yes,yes,no,yes,yes,1,0,1239,out,52,0
75,m,no,no,no,no,yes,1,0,187,in,33,0
90,f,yes,yes,yes,yes,no,0,0,342,in,13,0
62,f,yes,yes,yes,yes,no,1,1,931,out,91,0
86,m,yes,no,yes,yes,yes,1,0,7782,in,48,0
88,m,yes,yes,yes,yes,yes,1,0,1556,out,23,0
0,m,yes,yes,yes,yes,yes,1,0,1739,out,81,0
73,f,yes,no,yes,no,no,1,0,1503,in,34,0
70,f,yes,yes,yes,yes,yes,0,0,2664,out,66,0
98,m,yes,yes,yes,yes,yes,1,1,675,out,85,0
97,f,yes,yes,yes,yes,yes,1,0,6944,out,55,0
86,m,yes,yes,yes,yes,yes,1,0,2151,out,26,0
37,m,yes,yes,yes,yes,yes,1,0,2093,in,39,0
76,m,no,yes,no,yes,yes,1,0,232,out,66,0
84,m,yes,yes,yes,no,yes,0,0,1371,in,11,0
73,f,yes,yes,yes,yes,yes,1,1,1088,out,86,0
95,m,yes,yes,yes,yes,yes,1,0,3639,out,56,0
71,m,yes,yes,yes,no,yes,1,0,1901,in,95,0
49,m,yes,no,yes,yes,yes,1,0,2201,out,53,0
87,m,no,no,no,no,no,1,0,2383,out,86,0
77,f,yes,yes,yes,no,yes,0,0,133,in,11,0
81,f,yes,yes,yes,yes,yes,1,1,2926,out,62,0
94,m,no,yes,yes,yes,yes,1,0,6878,in,8,0
71,m,yes,yes,yes,yes,yes,1,0,1750,out,37,0
53,f,yes,no,yes,yes,yes,1,0,777,in,37,0
87,f,no,no,no,no,no,1,0,974,out,68,0
91,f,yes,yes,yes,yes,no,0,0,2546,in,28,0
94,f,yes,yes,yes,yes,yes,1,1,1835,out,73,0
74,m,yes,yes,yes,yes,yes,1,0,9920,out,61,0
66,f,yes,yes,yes,yes,yes,1,0,2124,out,32,0
56,f,yes,yes,yes,yes,no,1,0,356,out,50,0
91,m,yes,no,yes,yes,no,1,0,1189,out,97,0
69,f,yes,yes,yes,yes,yes,0,0,1567,out,89,0
68,f,no,yes,yes,yes,yes,1,1,94,in,10,0
100,f,yes,yes,no,yes,yes,1,0,5161,out,99,0
85,m,yes,yes,yes,yes,yes,1,0,937,out,30,0
2,f,yes,yes,yes,yes,yes,1,0,745,out,76,0
89,f,no,no,yes,no,yes,1,0,168,in,10,0
66,m,yes,yes,yes,no,yes,0,0,251,in,32,0
74,f,yes,yes,yes,yes,yes,1,1,299,in,11,0
99,f,yes,no,yes,yes,yes,1,0,3592,in,37,0
96,m,yes,yes,no,yes,yes,1,0,1928,in,59,0
39,f,yes,yes,yes,yes,yes,1,0,112,out,79,0
81,m,no,no,yes,yes,no,1,0,46,out,90,0
86,m,yes,yes,yes,yes,yes,0,0,817,in,2,0
68,m,yes,yes,yes,yes,yes,1,1,491,in,20,0
92,m,yes,yes,yes,no,yes,1,0,6858,out,75,0
94,f,no,yes,yes,yes,yes,1,0,2947,in,52,0
20,f,yes,yes,no,yes,yes,1,0,1721,out,76,0
91,f,no,no,no,no,no,1,0,447,out,95,0
74,m,yes,yes,no,yes,yes,0,0,2860,out,76,0
63,f,yes,yes,yes,yes,yes,1,1,1522,in,3,0
71,m,yes,yes,yes,yes,yes,1,0,4514,out,72,0
70,f,yes,yes,yes,yes,yes,1,0,916,in,57,0
32,f,no,yes,yes,yes,yes,1,0,1966,out,60,0
88,m,no,no,no,no,yes,1,0,2405,in,8,0
99,m,yes,yes,no,yes,yes,0,0,165,out,62,0
90,m,yes,yes,yes,yes,yes,1,1,1084,in,20,0
75,f,no,yes,yes,yes,yes,1,0,9814,in,7,0
67,m,yes,no,yes,yes,yes,1,0,930,in,64,0
49,m,yes,yes,yes,yes,yes,1,0,2189,out,76,0
62,f,no,no,no,no,no,1,0,2760,out,89,0
97,f,yes,yes,yes,yes,yes,0,0,992,out,94,0
78,f,yes,yes,yes,yes,no,1,1,1967,in,38,0
81,m,no,yes,yes,yes,yes,1,0,4475,in,15,0
92,f,yes,yes,no,yes,yes,1,0,2474,in,68,0
22,m,yes,yes,no,yes,yes,1,0,1230,out,53,0
81,m,no,yes,yes,yes,no,1,0,1737,in,49,0
77,m,no,yes,yes,yes,yes,0,0,1142,in,37,0
82,f,yes,yes,yes,yes,yes,1,1,1038,out,99,0
100,f,yes,yes,yes,yes,yes,1,0,6738,out,54,0
83,f,yes,yes,yes,yes,no,1,0,2799,in,90,0
32,f,yes,yes,yes,yes,no,1,0,1472,out,60,0
65,f,no,no,no,no,yes,1,0,822,out,70,0
99,m,yes,yes,no,yes,yes,0,0,2070,out,97,0
95,f,no,yes,yes,yes,yes,1,1,2702,out,91,0
94,m,yes,yes,yes,yes,yes,1,0,7486,in,5,0
81,f,yes,yes,no,yes,yes,1,0,2879,out,48,0
39,f,yes,yes,yes,yes,yes,1,0,929,in,30,0
65,m,no,yes,no,no,yes,1,0,1936,in,42,0
73,m,yes,yes,no,yes,yes,0,0,1735,in,32,0
86,m,yes,yes,yes,yes,yes,1,1,766,in,21,0
97,f,yes,yes,yes,yes,yes,1,0,7805,out,56,0
85,m,yes,no,yes,yes,yes,1,0,70,in,89,0
0,m,yes,yes,yes,no,yes,1,0,1538,out,91,0
83,m,no,yes,yes,yes,no,1,0,1264,in,20,0
93,f,yes,yes,yes,no,yes,0,0,504,out,84,0
81,m,yes,yes,yes,yes,no,1,1,972,out,97,0
83,m,yes,yes,yes,yes,yes,1,0,7487,in,15,0
78,m,yes,yes,yes,yes,yes,1,0,1411,in,60,0
50,m,yes,yes,yes,no,yes,1,0,1953,in,46,0
98,m,no,no,no,no,no,1,0,2702,out,75,0
85,m,yes,yes,yes,yes,no,0,0,2466,out,86,0
74,m,yes,yes,yes,yes,yes,1,1,2316,in,48,0
91,f,yes,yes,yes,yes,yes,1,0,4982,out,90,0
93,f,yes,yes,no,yes,yes,1,0,2846,in,52,0
57,f,yes,no,yes,yes,yes,1,0,1783,out,85,0
83,m,no,no,yes,no,yes,1,0,2891,in,27,0
76,f,yes,yes,yes,yes,yes,0,0,2785,in,34,0
66,m,yes,yes,yes,yes,yes,1,1,644,in,7,0
60,f,yes,yes,yes,yes,yes,1,0,8819,in,30,0
79,m,yes,yes,yes,yes,yes,1,0,2443,out,40,0
33,m,yes,yes,yes,yes,yes,1,0,48,in,1,0
68,f,no,yes,no,no,no,1,0,965,in,24,0
93,m,yes,yes,yes,no,yes,0,0,1194,out,58,0
71,f,no,yes,yes,yes,yes,1,1,2055,in,41,0
69,f,yes,yes,yes,yes,yes,1,0,7166,out,85,0
79,f,yes,yes,yes,yes,yes,1,0,2581,out,28,0
51,m,yes,no,yes,yes,yes,1,0,209,out,95,0
84,f,no,no,no,no,no,1,0,2168,in,14,0
69,m,yes,yes,yes,yes,yes,0,0,856,out,75,0
100,m,yes,yes,yes,no,yes,1,1,912,out,91,0
80,m,no,yes,yes,yes,yes,1,0,6374,out,55,0
85,m,yes,yes,yes,yes,yes,1,0,856,out,26,0
45,f,yes,yes,yes,yes,yes,1,0,1757,in,45,0
62,f,no,no,no,no,no,1,0,2904,out,54,0
87,f,yes,yes,yes,yes,yes,0,0,77,out,81,0
73,m,yes,yes,no,yes,yes,1,1,2765,in,4,0
79,m,no,yes,yes,yes,yes,1,0,7640,in,46,0
64,f,yes,yes,yes,no,yes,1,0,1377,in,89,0
45,m,yes,yes,yes,yes,yes,1,0,106,in,11,0
87,f,yes,yes,no,no,no,1,0,1304,in,7,0
82,f,yes,yes,yes,yes,no,0,0,634,out,91,0
80,m,yes,yes,yes,yes,yes,1,1,1989,in,11,0
92,f,yes,yes,yes,yes,yes,1,0,8349,in,4,0
76,m,yes,no,yes,yes,yes,1,0,2288,out,1,0
7,m,yes,yes,yes,yes,yes,1,0,1255,in,40,0
72,m,no,no,no,no,no,1,0,1418,out,74,0
69,m,yes,yes,yes,yes,yes,0,0,1017,out,59,0
96,f,yes,yes,yes,yes,no,1,1,1440,out,80,0
69,m,yes,yes,yes,yes,no,1,0,6391,in,6,0
