age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,Label
56,f,no,yes,yes,no,no,1,0,8143,out,32,0
45,f,no,no,yes,no,no,0,1,9386,in,15,0
58,m,yes,yes,no,no,yes,0,1,6164,out,83,0
83,f,no,yes,yes,no,yes,0,1,4867,in,76,0
82,m,no,no,no,yes,yes,1,0,8818,in,10,0
72,f,yes,yes,yes,no,no,1,1,8233,in,80,0
25,m,yes,yes,no,no,yes,0,0,5689,out,90,0
14,m,no,no,yes,yes,yes,0,1,8673,out,79,0
47,m,no,no,yes,yes,no,0,1,9066,in,77,0
81,m,no,yes,no,yes,yes,1,1,9585,in,65,0
77,f,no,no,no,no,yes,1,0,5113,in,66,0
25,f,no,no,no,yes,yes,1,0,8389,in,61,0
42,m,yes,yes,yes,yes,no,1,1,6547,in,92,0
60,f,no,yes,no,yes,no,1,1,6303,out,52,0
44,m,yes,no,no,yes,no,0,0,7752,out,91,0
94,m,yes,yes,no,yes,yes,1,1,1557,out,47,0
88,f,yes,no,yes,no,yes,1,0,5832,in,63,0
34,f,yes,yes,yes,yes,no,1,0,6368,in,92,0
64,m,no,yes,no,yes,yes,1,1,7214,out,91,0
77,f,no,yes,no,yes,yes,1,1,1747,out,86,0
11,f,yes,yes,yes,no,no,0,0,737,out,19,0
33,f,yes,yes,no,yes,no,1,1,3686,in,71,0
11,m,no,yes,yes,yes,yes,1,1,7597,out,53,0
45,f,no,no,yes,yes,no,0,0,2464,out,34,0
63,m,no,yes,no,yes,no,0,0,8340,in,46,0
40,m,yes,no,no,yes,yes,0,1,3005,out,78,0
4,m,yes,no,no,no,yes,0,0,6667,out,66,0
79,f,no,no,yes,yes,yes,0,1,8415,out,12,0
66,m,no,yes,yes,no,no,1,1,3844,in,83,0
91,m,yes,no,yes,yes,yes,1,0,6414,out,47,0
60,m,no,no,yes,yes,yes,0,1,8011,out,73,0
28,m,yes,no,yes,no,no,1,1,9930,out,78,0
78,m,no,no,yes,yes,no,0,1,2721,out,97,0
29,m,no,no,no,no,no,0,1,5450,in,6,0
2,f,yes,no,yes,no,no,0,1,6985,out,13,0
39,m,yes,yes,no,yes,yes,0,1,2579,in,98,0
2,f,no,no,no,yes,no,0,1,3996,in,7,0
18,f,yes,yes,no,yes,no,0,0,5869,in,28,0
58,f,no,yes,yes,yes,yes,0,1,6618,out,100,0
22,f,no,no,yes,no,yes,1,1,9742,out,66,0
79,m,no,yes,yes,yes,yes,1,0,7167,out,97,0
91,m,yes,yes,no,no,no,0,0,4305,in,74,0
47,f,yes,yes,yes,yes,no,0,1,9855,in,96,0
79,f,no,yes,no,no,yes,0,1,63,out,69,0
31,f,yes,no,yes,no,no,0,1,4453,out,54,0
15,m,no,no,no,yes,no,1,1,3290,out,21,0
78,f,yes,no,yes,yes,yes,1,0,8378,in,3,0
33,m,yes,no,yes,yes,no,0,0,4032,in,88,0
25,f,yes,yes,yes,no,no,1,0,6196,in,25,0
74,f,no,yes,yes,yes,no,1,1,1740,in,26,0
57,m,no,yes,yes,no,no,0,1,4075,in,78,0
97,m,no,yes,yes,yes,no,0,1,1961,in,72,0
54,m,yes,no,yes,no,yes,1,0,4484,out,16,0
100,f,no,yes,yes,no,yes,1,0,774,out,22,0
8,f,no,no,no,yes,no,1,0,5492,out,12,0
35,m,no,no,no,no,no,0,0,9913,out,74,0
21,f,yes,yes,yes,yes,yes,0,1,9848,out,81,0
93,f,yes,yes,no,yes,no,0,1,1817,out,33,0
30,f,no,no,no,yes,yes,1,0,7406,out,30,0
73,f,no,no,no,no,yes,1,0,5819,out,46,0
51,m,yes,yes,no,yes,yes,1,0,2183,in,28,0
4,f,no,no,no,no,no,0,0,9455,out,79,0
30,m,yes,yes,yes,no,yes,0,0,7000,in,52,0
18,m,yes,yes,no,no,yes,0,1,8887,in,59,0
13,m,yes,no,no,no,no,0,0,4711,in,100,0
82,m,yes,yes,yes,yes,yes,1,1,4213,out,11,0
57,f,no,no,yes,no,yes,1,0,1882,in,5,0
22,m,no,no,yes,yes,yes,1,1,6491,out,64,0
74,m,no,no,no,no,yes,0,0,1597,in,23,0
52,f,no,yes,yes,yes,yes,1,1,3370,in,81,0
66,m,yes,yes,yes,no,yes,0,1,4101,in,24,0
4,m,yes,no,no,no,yes,1,0,5069,in,84,0
5,m,yes,yes,yes,yes,yes,0,1,4740,out,57,0
9,f,no,no,no,yes,yes,0,0,9491,out,88,0
24,f,yes,no,no,yes,yes,0,1,6834,out,38,0
49,f,no,yes,no,no,no,1,1,3181,out,56,0
76,f,no,yes,yes,no,yes,0,0,4744,in,94,0
45,f,yes,no,yes,no,yes,1,0,344,out,3,0
24,f,yes,no,no,no,yes,0,1,2009,in,61,0
80,f,no,no,no,no,no,1,0,7902,out,24,0
36,f,yes,no,no,yes,yes,0,1,740,out,29,0
8,f,yes,no,no,no,yes,0,1,9664,in,15,0
64,m,yes,yes,yes,no,no,0,1,9037,in,0,0
6,f,no,no,yes,yes,no,0,1,7208,in,68,0
3,f,yes,no,yes,no,no,1,0,8552,in,38,0
56,m,no,no,no,no,no,0,1,9925,out,66,0
37,f,no,no,no,no,no,0,1,6345,out,13,0
93,f,yes,no,yes,yes,yes,0,1,490,in,99,0
35,f,no,no,yes,no,no,0,0,6888,in,49,0
72,m,no,yes,yes,no,yes,0,0,766,out,27,0
24,m,yes,yes,yes,yes,no,0,0,8147,in,11,0
86,f,yes,yes,yes,no,no,0,1,9916,in,40,0
12,f,no,yes,no,no,no,0,0,4436,in,50,0
65,f,no,yes,yes,yes,yes,0,1,4887,out,4,0
53,m,no,yes,yes,yes,yes,0,1,4728,out,95,0
52,m,yes,no,yes,yes,yes,0,0,9888,out,0,0
40,m,no,no,no,no,yes,0,1,4765,in,95,0
14,m,no,yes,yes,no,no,0,0,3043,out,61,0
38,f,yes,yes,no,no,yes,0,0,6675,out,95,0
11,m,no,no,yes,yes,yes,0,1,6910,in,90,0
1,f,no,no,yes,no,no,0,1,6005,out,14,0
26,f,no,yes,yes,yes,no,1,1,3424,in,96,0
36,m,no,yes,yes,no,no,0,1,8587,in,42,0
99,m,no,no,no,yes,no,0,1,4505,out,81,0
18,f,yes,no,yes,no,yes,0,0,1444,in,91,0
98,f,no,no,no,yes,yes,1,1,5101,out,36,0
82,m,no,no,no,no,no,1,0,6791,in,35,0
92,f,yes,yes,no,no,yes,1,0,709,out,30,0
3,m,yes,yes,no,no,no,0,1,538,out,58,0
62,m,no,no,no,no,yes,0,1,7575,out,63,0
30,m,no,no,no,yes,yes,0,1,6925,out,92,0
98,f,no,no,yes,yes,yes,1,1,5890,out,84,0
70,m,no,yes,yes,yes,yes,1,0,3588,in,28,0
74,f,yes,no,yes,yes,yes,1,1,2467,in,69,0
22,f,no,yes,yes,no,no,1,1,4078,out,22,0
8,f,no,no,yes,no,yes,1,1,3913,in,19,0
31,f,no,yes,no,yes,yes,0,0,1252,out,78,0
77,m,no,yes,no,yes,yes,1,1,3874,in,48,0
40,m,yes,yes,no,no,no,0,1,8486,out,73,0
57,m,no,yes,no,no,no,1,1,5416,in,70,0
10,m,no,yes,no,yes,no,0,0,2289,in,25,0
73,f,no,no,yes,yes,yes,1,0,8132,out,75,0
63,f,yes,no,no,no,no,0,1,3980,in,99,0
45,f,yes,no,no,no,yes,1,1,384,out,80,0
45,m,no,yes,yes,yes,yes,1,0,3286,out,100,0
52,m,yes,yes,no,no,no,0,1,7012,out,16,0
10,f,no,no,yes,no,no,0,0,8368,out,48,0
68,m,no,no,yes,no,yes,0,1,3515,out,82,0
78,f,no,yes,no,yes,no,0,0,2621,in,65,0
96,f,yes,no,yes,yes,no,0,1,4784,out,50,0
62,f,yes,no,no,no,yes,1,0,6558,out,89,0
20,m,yes,yes,yes,yes,no,1,0,6065,in,99,0
43,f,no,no,yes,yes,no,1,0,6985,in,4,0
51,f,no,yes,no,yes,no,1,0,7066,out,26,0
64,f,yes,yes,yes,no,no,0,1,3325,in,80,0
13,m,yes,yes,yes,no,no,0,1,893,in,22,0
92,f,no,yes,no,yes,no,0,0,8920,in,54,0
93,m,no,no,no,yes,no,0,0,3233,in,68,0
4,m,yes,no,no,yes,yes,0,1,1635,out,76,0
77,f,yes,no,no,no,no,1,1,795,in,5,0
65,m,no,yes,yes,yes,no,0,0,9909,in,23,0
47,f,yes,yes,yes,yes,no,0,1,2114,in,12,0
70,m,yes,no,yes,no,yes,1,0,4517,in,24,0
12,f,yes,no,yes,no,yes,1,0,8580,in,95,0
24,f,no,yes,no,yes,yes,1,1,3393,in,80,0
74,f,yes,no,yes,no,yes,1,1,9286,in,19,0
95,f,yes,yes,yes,no,yes,0,0,5553,out,35,0
40,f,yes,no,no,yes,no,0,1,7025,out,77,0
4,m,no,no,no,yes,no,0,0,6474,out,1,0
55,f,yes,no,yes,yes,yes,1,0,768,out,1,0
35,m,yes,yes,no,no,yes,0,0,9472,in,50,0
15,m,no,no,no,no,no,0,1,7089,in,62,0
52,f,yes,yes,yes,no,no,0,0,5432,in,4,0
50,f,no,yes,no,no,no,1,1,6064,out,87,0
36,f,no,no,yes,no,no,1,1,9923,in,4,0
64,m,no,yes,yes,no,yes,1,1,9961,out,33,0
31,m,no,yes,yes,yes,yes,1,0,5045,out,11,0
53,m,yes,no,no,yes,yes,0,0,1139,out,27,0
58,m,no,no,yes,yes,yes,0,1,3730,out,53,0
99,f,yes,yes,no,yes,no,0,1,6945,out,91,0
38,f,no,no,no,yes,no,0,0,4321,in,36,0
99,f,yes,yes,yes,yes,no,1,0,312,in,74,0
37,f,no,yes,no,no,no,1,1,891,out,64,0
96,m,no,yes,no,yes,no,1,1,1152,in,66,0
69,f,no,yes,no,yes,no,0,0,2988,in,22,0
63,f,no,yes,no,yes,yes,0,1,1058,out,49,0
5,m,yes,no,yes,yes,no,0,1,8174,in,11,0
83,f,yes,no,no,no,yes,0,0,6555,out,31,0
29,m,yes,yes,yes,no,no,1,0,2416,out,21,0
48,m,no,no,no,yes,no,1,0,3819,in,48,0
5,m,yes,no,no,no,yes,0,0,490,out,67,0
22,m,yes,yes,yes,no,yes,1,1,7425,in,91,0
75,f,yes,no,yes,yes,yes,0,0,9456,out,15,0
88,f,no,no,yes,yes,no,1,1,5714,out,43,0
30,f,no,yes,no,yes,no,1,0,5614,out,8,0
28,m,no,no,no,yes,no,0,1,2164,out,46,0
14,m,no,yes,yes,no,no,0,1,6682,out,87,0
82,f,no,yes,yes,yes,no,1,1,4502,in,100,0
8,m,yes,no,no,yes,no,1,1,6625,out,38,0
48,m,yes,yes,yes,yes,no,0,1,9934,in,74,0
9,f,yes,yes,yes,no,no,1,0,2569,out,92,0
4,f,no,no,no,no,no,0,0,5385,in,11,0
3,m,no,yes,yes,yes,no,0,1,9126,out,92,0
33,m,yes,yes,yes,yes,yes,1,1,8149,in,34,0
10,f,yes,yes,no,no,no,1,1,9713,out,60,0
51,f,yes,yes,yes,yes,no,0,0,8976,in,67,0
13,m,yes,no,no,yes,yes,1,0,8192,out,38,0
15,m,no,no,yes,yes,no,1,0,1515,out,75,0
51,m,yes,no,yes,no,yes,0,0,4237,out,0,0
42,f,yes,no,no,no,no,1,1,7978,in,36,0
98,m,yes,yes,no,yes,yes,1,1,6618,in,76,0
89,f,no,no,no,yes,yes,1,1,475,in,69,0
39,m,yes,yes,yes,yes,yes,0,1,3384,in,82,0
25,m,yes,yes,no,no,yes,0,0,4774,in,60,0
37,m,yes,yes,yes,no,yes,0,1,3787,out,27,0
79,f,no,yes,no,yes,yes,0,1,344,out,77,0
58,m,yes,yes,yes,no,yes,1,0,8970,in,96,0
12,f,yes,no,yes,no,yes,1,0,864,in,97,0
52,f,no,yes,no,no,no,1,1,9857,in,51,0
38,f,no,no,no,no,yes,0,0,2870,in,8,0
66,f,no,no,no,no,yes,0,0,8102,out,57,0
82,m,no,no,no,yes,yes,0,1,7572,out,8,0
18,m,no,yes,yes,yes,yes,0,0,6222,in,92,0
46,f,no,no,no,yes,yes,1,0,4293,out,11,0
47,m,yes,yes,yes,no,no,1,0,1900,out,17,0
63,f,no,no,yes,no,yes,1,0,7645,out,13,0
14,f,yes,no,no,yes,yes,0,0,1780,out,86,0
86,m,no,yes,yes,yes,no,0,1,4996,in,22,0
16,f,no,yes,yes,yes,no,0,0,7644,out,94,0
45,m,no,yes,no,no,no,1,0,510,out,38,0
60,m,yes,yes,no,yes,yes,0,1,8955,out,41,0
69,f,yes,no,no,no,no,1,1,1841,out,52,0
15,m,yes,yes,yes,yes,no,0,0,3557,in,20,0
70,f,no,yes,no,no,yes,1,1,2474,in,61,0
7,m,no,yes,no,no,no,1,0,7857,out,39,0
39,m,yes,yes,yes,no,no,0,0,864,in,87,0
22,f,yes,no,no,yes,yes,1,0,9702,out,93,0
83,f,no,no,yes,no,no,0,0,2978,out,32,0
63,m,yes,no,yes,no,yes,0,1,8056,in,44,0
91,f,no,yes,yes,yes,no,0,1,108,in,46,0
74,f,yes,no,no,yes,yes,0,0,3412,in,32,0
92,f,yes,yes,yes,yes,no,0,0,9106,out,6,0
48,m,no,no,no,yes,yes,1,0,212,in,74,0
64,m,no,yes,yes,yes,no,1,0,9054,in,68,0
46,f,yes,no,no,yes,no,0,1,7292,out,78,0
49,f,yes,no,yes,yes,yes,0,1,774,out,53,0
82,m,yes,yes,no,yes,yes,1,0,5358,in,44,0
71,m,yes,no,yes,yes,no,0,0,2336,out,3,0
23,f,no,yes,no,yes,yes,0,1,4784,out,92,0
88,f,yes,no,yes,no,no,1,0,7830,out,74,0
5,f,yes,yes,no,no,no,0,0,4540,out,28,0
99,m,no,yes,no,no,yes,1,1,782,out,27,0
4,f,yes,no,no,yes,yes,1,0,6932,in,99,0
91,f,no,yes,yes,no,no,1,0,6584,in,83,0
43,m,no,yes,yes,yes,no,0,0,2675,in,54,0
11,m,yes,yes,no,no,no,1,0,450,in,57,0
10,f,no,yes,no,no,no,0,0,4522,out,3,0
61,m,no,yes,yes,no,yes,1,1,8273,out,69,0
42,m,no,no,yes,yes,no,1,0,8295,out,100,0
1,m,yes,yes,yes,yes,no,0,0,2696,out,2,0
12,f,yes,no,no,yes,no,0,0,8547,out,83,0
41,f,no,no,no,no,no,1,0,349,in,55,0
23,m,yes,no,no,yes,yes,0,0,4055,out,99,0
61,m,yes,no,yes,no,no,1,1,4952,out,73,0
94,f,yes,no,no,yes,no,0,1,6125,out,2,0
14,f,yes,no,no,yes,yes,0,1,3436,out,32,0
31,m,no,yes,yes,no,yes,0,1,704,in,55,0
55,f,no,no,yes,no,no,0,1,8243,in,91,0
50,f,yes,no,yes,no,yes,0,1,1898,in,28,0
30,f,yes,yes,yes,no,no,0,1,9253,in,80,0
45,f,no,no,no,yes,no,0,0,9172,out,38,0
13,m,yes,no,yes,yes,no,1,0,8479,out,48,0
19,f,no,yes,yes,no,no,0,1,9532,out,6,0
52,f,yes,no,no,no,no,0,1,9991,out,89,0
87,m,no,yes,yes,no,no,0,1,5217,out,3,0
78,f,yes,yes,yes,no,no,0,1,5253,out,55,0
72,m,yes,yes,no,no,no,1,1,4345,out,83,0
93,m,yes,yes,yes,yes,yes,1,0,7556,out,10,0
18,m,yes,yes,no,no,yes,1,1,8947,out,76,0
64,m,yes,no,yes,yes,no,0,0,3694,in,54,0
98,m,no,no,yes,no,no,0,1,749,out,87,0
49,m,no,yes,yes,yes,no,0,1,2107,out,35,0
35,f,no,no,no,no,no,0,0,4656,out,36,0
23,m,yes,no,no,yes,yes,0,0,8117,out,11,0
9,m,yes,no,no,no,no,0,1,5472,out,43,0
90,m,no,no,no,yes,no,0,0,8098,in,51,0
8,f,yes,no,no,yes,no,0,1,7181,out,24,0
5,f,yes,yes,no,no,yes,1,1,6136,out,50,0
40,m,yes,no,no,yes,yes,0,0,7358,out,59,0
39,m,yes,no,no,yes,no,0,0,2031,out,13,0
0,f,no,no,no,no,no,0,0,3216,in,75,0
37,f,yes,yes,no,yes,no,0,1,7654,in,81,0
84,m,yes,no,no,no,yes,0,0,6489,in,85,0
31,f,no,yes,yes,no,yes,0,1,8386,out,66,0
74,m,yes,yes,no,no,no,1,1,4349,out,19,0
86,m,no,no,no,no,yes,1,1,1457,in,73,0
3,m,no,yes,yes,yes,yes,1,0,557,out,5,0
57,f,no,no,no,no,no,1,0,7444,in,87,0
81,m,no,no,no,yes,no,0,0,753,out,64,0
67,m,no,yes,no,no,no,1,1,8474,in,21,0
88,m,yes,yes,yes,no,no,1,0,7959,out,67,0
65,f,yes,no,yes,yes,no,0,0,4993,in,96,0
46,f,yes,yes,yes,no,yes,0,0,3678,out,74,0
94,f,no,no,yes,no,yes,1,0,6906,in,61,0
10,f,no,yes,no,no,yes,0,1,3156,out,5,0
30,m,no,yes,no,no,no,1,1,7127,in,77,0
1,m,yes,no,yes,no,yes,1,0,4722,in,27,0
22,f,no,yes,no,no,no,1,0,5953,in,58,0
40,f,yes,no,yes,yes,yes,1,0,3964,in,56,0
28,m,yes,no,yes,no,no,0,0,1302,out,69,0
96,m,yes,yes,no,no,no,0,0,543,out,59,0
60,m,no,no,yes,no,yes,0,1,3634,in,67,0
41,f,yes,yes,yes,yes,no,1,0,4293,in,72,0
36,m,no,yes,yes,no,no,1,1,7760,in,69,0
10,f,no,yes,yes,yes,no,0,0,6461,out,2,0
75,f,no,no,no,no,no,0,1,9706,in,14,0
10,m,yes,no,no,no,yes,0,0,174,in,49,0
85,m,no,yes,no,yes,yes,0,1,2631,out,5,0
51,f,yes,yes,yes,no,no,0,1,6531,out,21,0
73,m,yes,yes,no,no,no,1,0,4756,out,16,0
11,m,yes,yes,no,yes,no,1,0,3865,in,55,0
28,m,no,no,no,no,yes,1,0,3658,in,69,0
53,m,no,yes,yes,no,yes,0,0,177,in,53,0
48,f,yes,yes,no,no,no,1,1,1305,in,95,0
90,m,yes,yes,yes,no,no,1,0,7720,out,39,0
70,m,no,yes,yes,no,no,1,0,2056,out,43,0
51,m,yes,no,yes,no,yes,0,0,6389,in,35,0
67,f,yes,no,no,no,no,1,1,1567,in,91,0
39,f,no,no,no,no,no,0,0,3985,in,83,0
76,m,no,no,yes,yes,no,1,1,5349,out,17,0
29,m,yes,yes,yes,no,yes,0,0,3543,in,42,0
59,m,no,yes,no,yes,yes,0,1,1047,in,74,0
36,f,yes,yes,yes,no,yes,1,0,4239,out,67,0
76,f,no,no,yes,yes,no,0,0,593,in,5,0
42,f,no,no,yes,yes,no,0,1,5659,in,94,0
5,f,no,no,yes,no,no,1,1,8848,in,41,0
48,f,no,yes,no,no,yes,1,1,7020,out,36,0
6,f,no,yes,no,yes,no,1,1,3186,in,50,0
26,m,no,yes,yes,yes,yes,0,1,3388,out,14,0
11,f,no,yes,no,no,no,0,0,4980,in,75,0
28,m,no,no,yes,yes,yes,0,1,8504,in,58,0
82,f,no,no,yes,no,yes,0,1,5234,out,51,0
57,f,yes,no,yes,no,yes,1,0,5570,out,66,0
68,f,yes,yes,yes,no,yes,1,1,1721,in,92,0
14,f,yes,yes,no,no,no,0,0,5221,in,93,0
12,f,no,no,no,no,no,0,1,1580,out,95,0
47,m,no,yes,yes,no,yes,0,1,2152,in,50,0
9,f,yes,yes,yes,yes,no,1,1,8624,out,44,0
45,f,yes,no,no,no,no,1,0,3654,in,74,0
36,f,no,yes,yes,yes,yes,1,0,9162,in,86,0
7,m,yes,no,no,yes,yes,0,0,2151,out,80,0
79,f,no,yes,yes,no,yes,0,0,6486,out,38,0
2,f,no,no,no,yes,yes,0,0,1138,in,24,0
61,m,yes,yes,no,yes,no,1,1,3023,out,74,0
16,m,no,yes,no,yes,yes,0,1,8514,in,97,0
69,f,no,no,no,no,yes,0,1,2997,in,76,0
39,m,yes,no,no,no,no,1,1,9490,out,80,0
19,f,no,yes,yes,yes,no,0,1,1379,in,3,0
5,m,yes,no,yes,yes,yes,0,1,8930,in,36,0
79,m,no,yes,yes,no,yes,1,1,444,out,43,0
88,m,yes,yes,no,yes,no,1,0,8866,in,36,0
77,m,yes,no,yes,yes,yes,1,1,2566,in,84,0
43,f,no,no,no,yes,no,1,0,6214,out,28,0
95,f,no,no,no,no,no,1,0,65,in,94,0
91,f,no,yes,no,yes,yes,0,0,9169,out,40,0
15,m,yes,no,no,no,yes,0,1,8632,out,70,0
73,f,no,yes,no,yes,no,1,0,4706,in,41,0
0,m,no,no,no,no,yes,0,0,2711,out,40,0
33,m,yes,yes,no,yes,yes,0,1,5076,out,35,0
73,f,yes,no,yes,no,no,1,1,1411,out,66,0
62,m,no,no,no,no,yes,0,0,1533,in,13,0
55,f,yes,yes,yes,yes,no,1,1,7880,in,3,0
72,m,no,no,no,yes,yes,0,1,4100,out,25,0
80,m,yes,yes,yes,no,yes,0,1,2457,out,15,0
18,f,yes,no,yes,yes,no,0,1,4662,out,47,0
66,m,no,no,no,no,no,0,0,6062,out,84,0
6,f,no,no,no,no,yes,0,0,9424,in,22,0
23,f,no,no,no,yes,no,1,1,1096,out,11,0
59,m,yes,yes,yes,no,no,1,0,8563,out,95,0
30,f,no,no,yes,yes,no,1,0,4474,out,49,0
22,f,yes,yes,no,no,yes,1,0,9009,out,66,0
80,f,no,yes,yes,yes,no,1,1,3053,in,91,0
16,f,yes,yes,no,yes,yes,0,0,3130,out,55,0
77,m,no,yes,yes,yes,yes,1,1,8075,in,28,0
94,f,yes,no,no,yes,yes,0,1,5473,in,13,0
88,m,yes,no,no,yes,yes,0,1,2963,out,32,0
15,f,no,yes,no,no,no,0,1,2124,out,30,0
6,f,yes,no,no,no,no,1,1,8501,out,53,0
60,f,no,no,no,no,no,0,0,3934,out,45,0
38,m,yes,no,yes,no,yes,1,1,3877,in,0,0
10,f,no,yes,no,no,yes,1,0,5846,out,75,0
69,f,yes,yes,no,yes,yes,0,1,2016,out,40,0
47,f,no,yes,no,yes,yes,1,1,572,in,61,0
40,m,no,no,yes,yes,no,0,0,4482,in,5,0
39,f,yes,yes,yes,yes,yes,0,0,1232,in,51,0
53,m,no,yes,no,no,yes,1,1,3157,in,46,0
4,f,yes,yes,no,yes,no,1,0,3745,in,97,0
0,m,yes,yes,no,yes,yes,0,1,9835,out,44,0
43,m,yes,no,yes,yes,no,1,0,8803,in,94,0
99,m,no,no,no,no,no,1,1,1149,out,26,0
87,f,yes,no,no,no,yes,0,1,7169,out,52,0
12,m,no,yes,no,yes,yes,0,1,2143,out,50,0
76,f,yes,no,yes,no,no,1,1,6249,out,9,0
25,f,no,no,yes,no,no,1,0,4510,out,23,0
24,f,yes,no,no,no,no,1,0,5024,in,69,0
27,m,no,no,yes,no,no,1,0,6909,out,61,0
74,m,no,no,yes,no,yes,0,0,5610,in,89,0
45,m,no,no,no,no,no,1,1,3874,in,46,0
39,f,no,no,no,no,no,1,1,3071,in,81,0
91,f,yes,no,no,no,no,0,0,7453,out,42,0
26,f,no,yes,no,no,no,1,1,5634,out,25,0
48,m,no,yes,no,yes,yes,1,1,1123,out,87,0
10,m,no,no,no,no,yes,0,1,1575,out,58,0
64,f,yes,no,yes,no,no,0,1,2847,in,4,0
56,m,no,yes,no,no,yes,1,0,4145,in,33,0
3,f,yes,no,no,no,yes,1,1,9430,out,26,0
48,f,no,yes,yes,no,no,0,0,4138,in,95,0
87,f,no,no,no,no,no,1,1,3816,in,58,0
1,f,no,no,no,yes,no,0,0,8845,out,10,0
18,m,no,no,no,no,no,1,1,6326,in,74,0
84,m,no,yes,no,no,yes,1,1,8920,out,3,0
18,f,no,no,no,no,no,0,0,8064,in,84,0
16,f,no,no,yes,no,yes,0,1,879,out,97,0
34,f,no,no,no,no,no,0,0,3359,out,100,0
47,m,no,no,no,no,yes,0,1,6861,in,8,0
26,m,yes,yes,no,yes,yes,1,1,8565,out,86,0
91,f,no,yes,yes,no,yes,1,0,9723,in,81,0
83,m,no,no,no,yes,no,0,1,5980,out,22,0
58,f,no,yes,no,no,no,1,0,4359,out,59,0
79,f,no,yes,no,yes,yes,1,0,4734,in,27,0
55,m,no,yes,yes,no,no,0,0,4183,out,18,0
77,f,no,no,no,yes,no,1,1,2480,in,10,0
46,m,no,yes,yes,no,yes,0,1,8372,in,24,0
57,f,no,no,no,yes,no,1,1,5574,in,62,0
21,m,no,no,no,no,no,1,1,6291,in,0,0
43,m,no,no,no,yes,no,1,1,9038,out,62,0
76,m,yes,yes,no,no,yes,0,1,2177,in,59,0
18,m,no,yes,no,no,yes,0,1,3722,in,42,0
84,m,yes,no,no,no,no,0,1,9512,in,13,0
22,f,no,yes,yes,yes,yes,1,0,430,in,94,0
51,m,yes,no,yes,no,yes,0,1,1961,in,75,0
63,m,no,yes,no,no,no,1,1,2652,in,29,0
64,m,yes,no,no,yes,yes,0,1,8785,out,0,0
41,m,yes,yes,yes,no,yes,0,1,1504,in,46,0
45,m,yes,no,no,yes,no,0,1,7699,out,66,0
78,f,no,no,yes,yes,no,0,1,6964,in,58,0
25,f,no,yes,yes,no,yes,0,1,3817,out,36,0
74,f,no,no,yes,no,no,1,0,8548,out,31,0
63,f,no,no,no,yes,yes,0,1,5980,in,13,0
18,m,yes,no,yes,yes,no,0,1,5785,in,85,0
12,f,no,no,yes,no,yes,1,1,4844,in,35,0
31,f,yes,yes,yes,no,no,1,0,5398,out,5,0
59,f,no,no,yes,no,no,0,0,2927,out,32,0
73,f,no,no,no,yes,yes,1,0,2522,out,68,0
80,f,no,no,no,yes,no,0,0,2963,out,84,0
5,m,no,yes,no,no,no,1,1,4904,in,10,0
15,m,yes,no,yes,yes,no,0,1,6756,in,5,0
79,m,yes,no,yes,yes,no,0,0,4446,out,48,0
39,f,no,no,no,yes,no,1,1,1171,in,77,0
70,f,no,no,no,no,no,0,0,5539,out,36,0
99,m,yes,yes,yes,no,yes,0,1,5011,out,59,0
22,m,no,yes,no,no,no,1,1,580,out,49,0
71,f,yes,no,yes,yes,yes,1,0,5051,in,76,0
16,m,no,no,no,no,yes,0,1,5017,out,19,0
9,f,yes,yes,yes,no,no,1,1,7959,out,53,0
29,f,yes,no,yes,yes,no,1,0,4386,out,39,0
52,f,yes,no,no,yes,yes,0,1,1724,out,39,0
87,f,no,no,no,yes,yes,1,1,6574,out,53,0
26,f,no,yes,no,no,yes,0,0,9318,out,56,0
10,m,yes,yes,yes,no,no,1,1,7474,in,98,0
59,m,yes,no,no,no,no,0,0,2201,out,20,0
24,m,yes,no,yes,yes,no,0,0,1882,in,54,0
68,f,yes,yes,no,no,yes,0,0,9945,out,2,0
65,m,yes,no,no,yes,no,1,1,7585,in,11,0
90,m,no,yes,yes,yes,yes,1,1,7645,out,24,0
11,m,yes,yes,yes,no,no,1,0,7980,out,19,0
13,f,yes,no,yes,no,no,0,0,9620,out,13,0
44,f,no,no,no,yes,no,1,1,8209,in,76,0
36,f,yes,yes,yes,yes,no,0,1,6543,in,72,0
73,m,yes,yes,yes,yes,no,1,1,4908,out,20,0
54,f,yes,yes,no,yes,no,1,1,6159,in,33,0
92,m,no,yes,no,yes,yes,1,0,5948,in,62,0
16,f,no,yes,no,yes,no,1,0,5745,in,22,0
72,f,yes,no,no,yes,yes,0,0,2862,out,1,0
2,m,no,no,no,yes,no,0,0,2709,out,96,0
76,m,no,no,no,yes,yes,1,1,3562,in,13,0
27,m,no,yes,no,yes,no,0,0,7089,in,19,0
72,f,yes,yes,yes,no,no,0,0,2171,out,20,0
43,f,no,yes,yes,yes,no,0,0,870,out,49,0
3,m,no,no,no,no,no,1,0,1306,in,88,0
1,m,yes,yes,no,no,no,0,1,7707,out,36,0
67,f,no,yes,yes,yes,yes,1,1,2099,out,52,0
60,f,no,no,yes,no,yes,1,0,5789,out,71,0
72,f,no,yes,yes,yes,no,0,1,1802,out,12,0
31,f,yes,no,yes,yes,yes,1,1,9763,in,68,0
